id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_remod/add,roof_style,mas_vnr_type,mas_vnr_area,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,heating,heating_qc,central_air,electrical,low_qual_fin_sf,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,house_age,house_area,location,total_bath
2205,70,RL,53.0,7155,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,8,1991,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,6,8,4,Detchd,1926,1,225.0,3,1,0,0,116,0,0,7,2007,WD ,11.813030057420567,3933,2147.0,4,1.0
1158,60,RL,88.5,9205,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,1991,Hip,BrkFace,304.0,3,PConc,4,3,1,5,1,GasA,5,Y,5,0,4,1,4,9,8,4,Attchd,1990,2,473.0,3,3,237,251,0,0,196,6,2008,WD ,12.577636201962656,3998,3613.0,5,3.5
1741,20,RL,64.0,7697,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,6,2007,Gable,BrkFace,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2007,2,462.0,3,3,0,0,0,0,0,8,2007,New,12.063932878369052,4014,2504.0,3,2.0
2735,20,RL,78.0,7800,Pave,4,Bnk,4,Inside,2,Norm,Norm,1Fam,2Story,5,8,2002,Gable,None,0.0,4,CBlock,3,4,1,6,1,GasA,5,Y,5,0,3,1,5,8,8,0,Attchd,1948,1,230.0,3,3,103,0,0,0,0,8,2006,WD ,12.323855681186558,3954,2904.0,1,4.0
1888,20,RL,72.0,14357,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,5,1961,Hip,None,0.0,3,CBlock,3,3,1,5,2,GasA,3,Y,5,0,2,1,3,6,8,3,Attchd,1961,2,440.0,3,3,128,0,0,0,0,8,2007,CWD,11.852962767755937,3968,2051.0,3,2.0
2121,20,RL,65.0,8775,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1994,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,4,Y,5,0,3,1,3,5,8,0,Attchd,1996,1,299.0,3,3,0,64,0,0,0,4,2007,WD ,11.744037185933616,4001,1980.0,4,1.0
1176,160,FV,24.0,2645,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,8,5,1999,Gable,BrkFace,466.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Detchd,1999,1,480.0,3,3,169,0,0,0,0,12,2008,WD ,12.043553716032399,4007,2546.0,4,3.5
2773,20,RL,43.0,13568,Pave,2,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,5,1995,Gable,None,0.0,3,PConc,4,3,1,5,1,GasA,5,Y,5,0,3,1,3,5,8,0,Attchd,1996,1,576.0,3,3,224,0,0,0,0,7,2006,WD ,11.957611286231675,4001,1980.0,4,1.5
2619,20,RL,47.0,16321,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,6,1997,Gable,None,0.0,3,CBlock,3,3,5,4,1,GasA,3,Y,5,0,2,1,3,6,8,4,Attchd,1957,2,319.0,3,3,288,258,0,0,0,12,2006,WD ,12.24288661865289,3963,3084.0,3,2.0
1796,60,FV,72.0,8640,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,2007,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,8,8,0,Attchd,2007,3,590.0,3,3,184,96,0,0,0,11,2007,New,12.449018824140563,4014,2688.0,4,2.5
1598,180,RM,21.0,1596,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,SLvl,4,6,1973,Gable,None,0.0,3,CBlock,4,3,5,6,1,GasA,3,Y,5,0,1,1,3,4,8,1,BuiltIn,1973,2,297.0,3,3,0,101,0,120,0,7,2008,WD ,11.460578984598019,3981,1450.0,1,2.0
1965,20,RL,70.0,7315,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1958,Hip,None,0.0,3,CBlock,3,3,1,3,1,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1958,2,338.0,3,3,0,0,0,0,225,3,2007,WD ,11.84939770159144,3965,2340.0,3,1.5
2651,70,RM,42.0,7614,Pave,4,Lvl,4,Inside,2,Norm,Norm,1Fam,2Story,3,5,1950,Gable,None,0.0,3,BrkTil,3,2,3,1,1,GasA,4,Y,4,0,2,1,3,7,8,0,Detchd,1930,1,216.0,3,1,0,0,104,0,225,3,2006,WD ,11.481434797878858,3911,2114.0,1,1.0
609,20,RL,72.0,11000,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,6,1966,Gable,BrkFace,200.0,3,CBlock,3,3,3,4,3,GasA,5,Y,5,0,3,1,3,6,8,1,Attchd,1966,2,480.0,3,3,0,58,0,0,0,11,2009,WD ,11.944707881395766,3975,2308.0,3,1.5
1990,70,RM,60.0,10337,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,9,1999,Hip,None,0.0,4,BrkTil,3,3,1,1,1,GasA,5,N,5,0,3,1,4,7,8,0,Detchd,1992,1,816.0,3,3,0,0,0,0,0,5,2007,WD ,12.127570417375216,3917,2497.0,1,2.5
1053,20,RL,114.0,14803,Pave,4,Lvl,4,Inside,3,PosN,PosN,1Fam,1Story,10,5,2008,Hip,BrkFace,816.0,3,PConc,5,3,4,6,1,GasA,5,Y,5,0,2,1,5,7,8,4,Attchd,2007,3,1220.0,3,3,188,45,0,0,0,6,2008,New,12.86099861326992,4015,4162.0,5,3.0
2877,30,RM,50.0,8765,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,4,6,1950,Gable,None,0.0,3,BrkTil,3,3,1,5,1,GasA,5,N,5,0,2,1,3,6,8,0,Detchd,1936,1,327.0,3,3,0,28,0,0,0,4,2006,WD ,11.575900264131617,3942,1902.0,1,1.0
497,60,RL,106.0,12720,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,2000,Gable,BrkFace,150.0,3,PConc,4,3,3,6,1,GasA,5,Y,5,0,4,1,4,10,8,3,BuiltIn,2000,2,810.0,3,3,252,30,0,0,0,9,2009,WD ,12.697715449879391,4009,4142.0,5,3.5
514,20,RL,85.0,11128,Pave,4,Lvl,4,Corner,3,PosN,PosN,1Fam,1Story,9,5,2006,Hip,Stone,198.0,3,PConc,5,3,5,6,1,GasA,5,Y,5,0,2,1,5,9,8,4,Attchd,2005,3,795.0,3,3,70,226,0,0,0,10,2009,WD ,13.056223574899784,4014,4948.0,4,3.0
759,50,RM,60.0,5160,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1.5Fin,6,6,1950,Gable,None,0.0,2,BrkTil,3,3,1,1,1,GasA,3,Y,4,0,3,1,3,4,8,0,Detchd,1927,1,384.0,2,3,0,0,148,0,0,8,2009,WD ,11.813030057420567,3936,2870.0,1,1.0
2474,20,RL,63.0,13072,Pave,4,Lvl,4,Inside,3,RRAe,Norm,1Fam,1Story,6,5,2005,Gable,None,0.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,3,6,8,0,Detchd,2005,1,484.0,3,3,0,0,0,0,0,3,2006,WD ,11.867097278690842,4011,2282.0,2,1.5
1193,60,RL,73.0,8814,Pave,4,Lvl,4,Inside,3,Feedr,Norm,1Fam,2Story,5,6,1968,Gable,None,0.0,3,CBlock,3,3,1,2,1,GasA,5,Y,5,0,4,1,3,7,8,0,Attchd,1968,1,470.0,3,3,0,40,0,0,0,6,2008,WD ,11.856515169360305,3976,2196.0,3,1.5
1415,190,RL,70.0,7000,Pave,4,Lvl,4,Inside,3,Norm,Norm,2fmCon,2Story,5,7,1991,Gable,None,0.0,3,CBlock,4,3,5,6,1,GasA,3,Y,5,0,3,1,3,5,8,0,None,1910,0,0.0,0,1,85,0,148,0,0,1,2008,WD ,11.585246126549855,3918,2464.0,1,2.0
2048,190,RL,59.0,4484,Pave,3,Lvl,4,Corner,3,Norm,Norm,2fmCon,1.5Fin,5,6,1979,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,3,N,5,0,2,1,3,4,8,0,Detchd,1942,1,240.0,3,3,0,88,0,0,0,7,2007,WD ,11.594505451962652,3949,1954.0,2,2.0
2483,60,RL,67.0,9019,Pave,3,Lvl,4,Inside,3,RRAe,Norm,1Fam,2Story,6,5,1994,Gable,None,0.0,3,PConc,4,3,1,5,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,1994,3,472.0,3,3,0,40,0,0,0,7,2006,WD ,11.918390573078392,4000,1956.0,2,2.5
2883,50,C (all),60.0,8520,Grvl,4,Bnk,4,Inside,3,Norm,Norm,1Fam,1.5Fin,3,5,1950,Gable,None,0.0,3,PConc,2,2,1,1,1,GasA,2,N,5,0,2,1,3,6,8,0,None,1916,0,0.0,0,1,0,0,0,0,0,4,2006,WD ,11.26446410567173,3922,1152.0,1,1.0
1111,20,RL,92.0,11932,Pave,4,Lvl,4,FR2,3,Feedr,Norm,1Fam,1Story,8,5,2008,Gable,Stone,186.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2008,2,830.0,3,3,0,24,0,0,0,6,2008,ConLD,12.367885325692589,4015,3160.0,4,2.0
2072,20,RL,82.5,115149,Pave,2,Low,4,CulDSac,1,Norm,Norm,1Fam,1Story,7,5,2002,Gable,Stone,351.0,3,CBlock,4,3,5,6,1,GasA,3,Y,5,0,2,1,4,5,8,3,Attchd,1971,1,739.0,3,3,380,48,0,0,0,6,2007,WD ,12.618182296357007,3978,3467.0,5,3.0
1450,20,RL,40.0,14330,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,6,2001,Gable,None,0.0,3,CBlock,3,3,1,3,5,GasA,3,Y,5,0,2,1,3,5,6,0,Attchd,1975,3,440.0,3,3,140,0,239,0,227,8,2008,WD ,12.0015054797889,3983,2422.0,4,3.0
274,30,RL,67.0,8777,Pave,4,Lvl,4,Inside,2,Feedr,Norm,1Fam,1Story,3,6,2007,Gable,None,0.0,4,CBlock,0,0,0,0,0,GasA,3,N,5,0,2,1,3,5,7,0,Detchd,1945,1,240.0,3,1,0,0,0,0,0,4,2010,ConLD,11.349229372299439,3955,640.0,1,1.0
413,160,RL,24.0,2308,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,2Story,6,5,1974,Gable,None,0.0,3,CBlock,3,3,1,5,3,GasA,3,Y,5,0,3,1,3,6,8,2,Attchd,1974,1,440.0,3,3,260,0,0,0,0,6,2009,WD ,11.898187865760873,3983,2177.0,3,3.0
751,70,RM,50.0,2500,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,7,8,2005,Gable,None,0.0,3,PConc,3,3,1,5,1,GasA,5,Y,5,0,4,1,5,7,6,4,Attchd,1915,1,164.0,2,3,0,0,0,0,0,6,2009,WD ,11.951180395901384,3924,2736.0,1,2.5
2897,20,RL,50.0,8049,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,7,5,1990,Hip,BrkFace,54.0,3,CBlock,4,3,1,5,1,GasA,3,Y,5,0,2,1,3,6,8,3,Attchd,1990,3,484.0,4,3,0,58,0,0,90,7,2006,WD ,12.100712129872347,3996,2648.0,4,3.0
207,190,RM,70.0,5600,Pave,4,Lvl,4,Inside,3,Norm,Norm,2fmCon,2Story,4,5,1950,Hip,None,0.0,2,Slab,0,0,0,0,0,GasA,2,N,5,0,3,2,2,7,5,0,None,1930,0,0.0,0,1,0,0,0,0,0,7,2010,WD ,10.915088464214607,3940,1092.0,1,2.0
2269,80,RL,73.0,9590,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,SLvl,7,5,2003,Gable,BrkFace,442.0,3,PConc,5,3,4,6,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,2003,3,438.0,3,3,160,22,0,0,0,5,2007,WD ,12.141534124392603,4010,2014.0,4,3.0
891,80,RL,72.0,7200,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,SLvl,6,6,1976,Hip,BrkFace,255.0,3,CBlock,3,3,4,5,1,GasA,5,Y,5,0,3,1,3,6,8,2,Detchd,1977,1,352.0,3,3,296,0,0,0,0,10,2009,WD ,11.736069016284437,3985,2166.0,1,2.0
2863,50,RL,86.0,11500,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,7,7,1987,Gable,None,0.0,3,CBlock,4,3,1,3,1,GasA,4,Y,5,0,3,1,4,6,8,4,Attchd,1936,3,180.0,2,3,0,0,0,0,322,6,2006,WD ,12.429216196844383,3942,3074.0,4,1.5
1298,30,RM,60.0,6756,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1950,Mansard,None,0.0,3,BrkTil,3,4,1,1,1,GasA,3,N,4,0,2,1,3,5,8,0,Detchd,1930,1,200.0,2,2,0,0,96,0,0,9,2008,WD ,11.26446410567173,3918,1380.0,1,1.0
1292,190,RM,63.0,11426,Pave,4,Lvl,4,Inside,3,Norm,Norm,2fmCon,1.5Fin,4,6,1996,Gable,None,0.0,3,Stone,3,3,1,1,1,GasA,4,Y,4,108,3,2,3,9,8,0,None,1910,0,0.0,0,1,0,172,109,0,0,6,2008,WD ,11.678439903447801,3918,2422.0,1,2.0
1687,20,RL,93.0,12030,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2007,Hip,BrkFace,254.0,3,PConc,5,3,1,1,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2007,3,818.0,3,3,168,228,0,0,0,12,2007,New,12.669806661762314,4014,3388.0,5,2.0
2749,60,RL,80.0,9554,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,8,5,1994,Gable,BrkFace,125.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,8,8,3,Attchd,1993,2,471.0,3,3,182,81,0,0,0,9,2006,WD ,12.2783933071098,3999,2688.0,2,2.5
2875,30,RM,61.0,8534,Pave,4,Low,4,Inside,3,Norm,Norm,1Fam,1Story,4,4,1950,Gable,None,0.0,3,BrkTil,2,3,1,1,1,GasA,3,N,4,0,2,1,3,4,7,0,None,1925,0,0.0,0,1,0,0,112,0,0,6,2006,WD ,11.184421397998193,3931,1104.0,1,1.0
1029,20,RL,104.0,11361,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1976,Gable,BrkFace,160.0,3,CBlock,4,3,1,5,1,GasA,3,Y,5,0,3,1,3,7,8,3,Attchd,1976,3,478.0,3,3,0,0,0,0,189,5,2008,COD,12.100712129872347,3984,2716.0,3,2.5
1581,20,RL,47.0,12416,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,1986,Gable,Stone,132.0,3,CBlock,4,2,1,5,2,GasA,3,Y,5,0,3,1,3,7,6,3,Attchd,1986,3,616.0,3,3,192,0,0,0,0,11,2008,WD ,12.122691036591123,3994,3257.0,4,3.0
612,20,RL,80.0,9600,Pave,4,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1959,Gable,BrkFace,132.0,3,CBlock,3,3,1,5,1,GasA,5,Y,5,0,3,1,3,6,8,0,Attchd,1959,2,270.0,3,3,224,88,0,0,0,7,2009,WD ,11.732060994886899,3968,2082.0,3,2.0
139,90,RL,70.0,8267,Pave,4,Lvl,4,Corner,3,Feedr,Norm,Duplex,1Story,5,5,1958,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,4,2,3,8,8,0,Attchd,1958,1,576.0,3,3,42,0,0,0,0,3,2010,WD ,11.813030057420567,3968,3208.0,3,2.0
1335,50,RM,50.0,6000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,7,1989,Gable,None,0.0,3,CBlock,3,3,1,5,1,GasA,5,Y,5,0,3,1,4,6,8,4,Detchd,1940,1,240.0,3,3,0,11,0,0,0,7,2008,WD ,12.01309450854769,3948,2653.0,2,1.5
2531,20,RL,80.0,9600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,5,1969,Hip,BrkFace,168.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,6,8,0,Attchd,1969,1,528.0,3,3,0,0,0,0,0,7,2006,COD,11.84939770159144,3975,2328.0,3,1.5
681,20,RL,71.0,7350,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1958,Hip,None,0.0,3,CBlock,3,3,1,1,1,GasA,4,Y,5,0,3,1,3,6,8,0,Attchd,1958,2,294.0,3,3,0,0,0,0,0,3,2009,WD ,11.759785542901755,3967,2082.0,3,1.0
1383,85,RL,70.0,7703,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,SFoyer,6,8,1978,Gable,BrkCmn,40.0,3,CBlock,4,3,5,5,1,GasA,5,Y,5,0,3,1,3,6,8,1,Basment,1978,3,504.0,3,3,311,0,0,0,0,5,2008,WD ,11.938193200374572,3986,1484.0,2,1.5
1359,50,RM,63.0,4347,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1.5Fin,6,8,1950,Gambrel,None,0.0,3,BrkTil,4,4,1,1,1,GasA,5,Y,5,0,3,1,3,7,8,0,Detchd,1910,1,228.0,2,1,0,182,0,0,0,6,2008,WD ,11.755871643580617,3918,2405.0,1,1.0
1226,20,RL,80.0,9600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,8,2006,Gable,None,0.0,4,CBlock,3,3,1,4,3,GasA,4,Y,5,0,3,1,4,7,8,4,Attchd,1950,2,264.0,3,3,0,192,0,0,0,9,2008,WD ,11.86005499606543,3958,1909.0,3,2.0
63,60,RL,98.0,12256,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,8,5,1995,Gable,BrkFace,362.0,3,PConc,5,3,4,6,1,GasA,5,Y,5,0,3,1,4,9,8,3,Attchd,1994,2,712.0,3,3,186,32,0,0,0,4,2010,WD ,12.691580461311874,4004,4085.0,5,3.5
1869,20,RL,80.0,9547,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,7,6,1993,Gable,BrkFace,112.0,3,PConc,4,3,1,1,1,GasA,5,Y,5,0,2,1,4,6,8,3,Attchd,1993,2,472.0,3,3,190,80,0,0,0,7,2007,WD ,12.146853285870202,4000,3188.0,3,2.0
2468,20,FV,60.0,7200,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,2006,Gable,Stone,68.0,3,PConc,4,3,1,6,1,GasA,4,Y,5,0,2,1,4,5,8,0,Attchd,2006,3,572.0,3,3,0,120,0,0,0,5,2006,New,12.128111104060462,4012,2524.0,4,2.0
1135,20,RL,63.0,13072,Pave,4,Lvl,4,Inside,3,RRAe,Norm,1Fam,1Story,6,5,2006,Gable,BrkFace,126.0,3,PConc,4,4,1,6,1,GasA,5,Y,5,0,3,1,4,6,8,0,None,2005,0,0.0,0,3,0,90,0,0,0,6,2008,WD ,11.891361900690473,4013,2350.0,2,2.0
719,70,RM,60.0,3600,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,7,2007,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,5,Y,5,0,3,1,5,5,8,4,Attchd,1917,1,280.0,3,1,0,103,0,0,0,5,2009,WD ,11.686878772093667,3926,1912.0,1,2.0
405,160,RM,21.0,1680,Pave,4,Lvl,4,Inside,3,Norm,Norm,Twnhs,2Story,5,5,1971,Gable,BrkFace,142.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,3,1,3,6,8,0,Detchd,1991,1,280.0,3,3,0,0,0,0,0,5,2009,COD,11.626254150277232,3980,1932.0,1,2.5
2506,120,FV,37.0,3316,Pave,3,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,8,5,2005,Gable,None,0.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,1,1,4,4,8,4,Attchd,2005,3,550.0,3,3,0,84,0,0,0,4,2006,WD ,12.190959007720126,4011,2494.0,4,2.5
2380,60,RL,72.0,16387,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,9,5,2006,Hip,Stone,215.0,3,PConc,5,4,1,6,1,GasA,4,Y,5,0,4,1,5,11,8,4,Attchd,2006,2,831.0,3,3,0,0,0,0,0,8,2006,New,12.928980064352745,4012,4327.0,5,3.5
1565,20,RL,74.0,13265,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,8,5,2002,Hip,BrkFace,148.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,3,1,4,7,8,4,Attchd,2002,2,857.0,3,3,150,59,0,0,0,7,2008,WD ,12.509874099861838,4010,3257.0,3,3.0
1727,120,RL,48.0,3242,Pave,4,Lvl,4,Inside,3,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,Stone,235.0,3,PConc,4,3,1,6,1,GasA,5,Y,5,0,2,1,4,6,8,4,Attchd,2003,2,478.0,3,3,136,36,0,0,0,3,2007,WD ,12.206072645530174,4010,2810.0,5,3.0
1661,80,RL,64.0,8991,Pave,3,Lvl,4,CulDSac,3,PosN,Norm,1Fam,SLvl,7,6,1976,Gable,Stone,130.0,3,CBlock,4,3,5,6,3,GasA,3,Y,5,0,3,1,4,5,8,2,Attchd,1976,3,585.0,3,3,407,36,0,0,0,2,2007,WD ,12.066810578196666,3983,2552.0,3,2.5
1967,20,RL,80.0,8000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,5,1960,Hip,None,0.0,3,CBlock,3,3,1,4,3,GasA,3,Y,5,0,3,1,3,6,8,3,Attchd,1965,1,351.0,3,3,0,0,0,0,0,11,2007,WD ,11.960811288962345,3967,2754.0,3,2.0
2267,60,RL,79.0,9303,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,2Story,6,5,1997,Hip,BrkFace,42.0,3,PConc,5,3,1,5,1,GasA,5,Y,5,0,3,1,3,7,8,0,Attchd,1996,3,422.0,3,3,144,122,0,0,0,7,2007,WD ,12.225875272826354,4003,2628.0,4,3.5
1389,20,RL,70.0,8544,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,5,6,2006,Gable,None,0.0,3,CBlock,3,3,1,1,1,GasA,4,Y,5,0,3,1,4,6,8,0,Attchd,1966,1,271.0,3,3,0,65,0,0,0,6,2008,WD ,11.914047823644255,3974,2456.0,2,1.5
2553,20,RL,72.0,11425,Pave,3,Lvl,4,Corner,3,Norm,Norm,1Fam,1Story,5,6,1954,Gable,None,0.0,3,CBlock,3,3,1,4,1,GasA,4,Y,5,0,2,1,3,4,8,4,Attchd,1954,2,275.0,3,3,0,0,120,0,0,7,2006,WD ,11.827736204810263,3960,2016.0,3,1.0
1459,60,RL,75.0,11404,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,7,5,1999,Gable,BrkFace,202.0,3,PConc,4,3,4,5,1,GasA,5,Y,5,0,3,1,4,8,8,3,Attchd,1998,3,541.0,3,3,192,84,0,0,0,7,2008,WD ,12.312682380588432,4006,3184.0,4,2.5
1739,60,RL,72.0,8229,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,2Story,6,5,2007,Gable,Stone,22.0,3,PConc,4,3,4,1,1,GasA,5,Y,5,0,3,1,4,6,8,0,Attchd,2007,3,440.0,3,3,100,32,0,0,0,12,2007,New,12.01974306733868,4014,2256.0,3,2.5
172,30,RM,56.0,4485,Pave,4,Lvl,4,Inside,3,Artery,Norm,1Fam,1Story,5,7,1950,Gable,None,0.0,3,PConc,3,3,1,4,1,GasA,3,Y,5,0,2,1,3,5,8,4,None,1920,0,0.0,0,2,51,0,135,0,0,5,2010,WD ,11.603679828238693,3930,1872.0,1,2.0
788,20,RL,63.0,15635,Pave,3,Lvl,4,CulDSac,3,Norm,Norm,1Fam,1Story,4,5,1954,Gable,None,0.0,3,CBlock,0,0,0,0,0,GasA,3,Y,5,0,2,1,3,6,5,0,Attchd,1980,1,498.0,2,3,0,0,90,0,110,10,2009,WD ,11.711776323715394,3963,1383.0,1,1.0
1979,30,RM,56.0,3153,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,5,6,1990,Gable,None,0.0,3,BrkTil,3,3,1,1,1,GasA,4,Y,5,0,2,1,3,5,8,4,Detchd,1920,1,180.0,2,1,0,0,26,0,0,7,2007,WD ,11.511924964636645,3927,1934.0,1,1.0
1801,20,FV,84.0,11096,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,8,5,2006,Gable,None,0.0,3,PConc,4,3,4,6,1,GasA,5,Y,5,0,3,1,4,7,8,0,Attchd,2006,2,826.0,3,3,0,146,0,0,0,7,2007,WD ,12.428015476267865,4013,3312.0,4,2.0
931,20,RL,80.0,14000,Pave,4,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,8,2004,Gable,None,0.0,4,CBlock,3,3,1,1,1,GasA,5,Y,5,0,3,1,4,6,8,4,Attchd,1950,1,300.0,3,3,0,36,0,0,0,8,2009,WD ,11.973509872299472,3959,2244.0,4,1.5
2471,20,RL,74.0,7733,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,2005,Gable,None,0.0,3,PConc,3,3,3,6,1,GasA,5,Y,5,0,3,1,4,5,8,0,None,2005,0,0.0,0,3,4,50,0,0,0,1,2006,WD ,11.845819880243557,4011,2284.0,2,1.5
2899,20,RL,79.0,8098,Pave,3,Lvl,4,Inside,3,Norm,Norm,1Fam,1Story,6,5,2000,Gable,None,0.0,3,Wood,4,3,4,6,4,GasA,5,Y,5,0,2,1,4,5,8,0,Attchd,2000,1,470.0,3,3,0,173,0,0,0,10,2006,WD ,12.216022976383341,4006,2784.0,4,3.0
2544,90,RL,70.0,8393,Pave,4,Lvl,4,Corner,3,Norm,Norm,Duplex,1Story,5,5,2005,Gable,BrkFace,122.0,3,CBlock,3,3,1,2,1,GasA,5,Y,5,0,4,2,3,8,8,0,Attchd,2005,3,588.0,3,3,272,54,0,0,0,6,2006,WD ,11.884489021402711,3965,3338.0,3,2.0
1386,90,RL,60.0,12900,Pave,4,Lvl,4,Inside,3,Feedr,Norm,Duplex,SFoyer,4,4,1969,Gable,None,0.0,3,CBlock,4,3,4,6,1,GasA,3,Y,5,0,0,2,3,6,8,0,CarPort,1969,1,400.0,2,3,120,0,0,0,0,1,2008,WD ,11.598726943661342,3977,2456.0,2,3.0
315,20,RL,79.0,57200,Pave,3,Bnk,4,Inside,1,Norm,Norm,1Fam,1Story,5,5,1950,Gable,None,0.0,3,CBlock,3,3,4,4,3,GasA,3,Y,5,0,3,1,3,7,7,3,Detchd,1966,1,572.0,3,1,0,0,50,0,0,6,2010,WD ,11.982929094215963,3958,2434.0,4,2.0
1932,90,RL,70.0,8078,Pave,4,Lvl,4,Inside,3,Norm,Norm,Duplex,1Story,5,5,1958,Hip,Stone,260.0,3,CBlock,3,3,1,1,1,GasA,3,Y,5,0,4,2,3,8,8,0,Detchd,1958,1,484.0,3,3,0,0,0,0,0,12,2007,WD ,11.764462090785656,3965,3120.0,3,2.0
